review_id,compound_score
4236,0.9697
4237,0.9937
4238,0.8243
4239,-0.1887
4240,0.8977
4241,0.9929
4242,0.8329
4243,0.9543
4244,0.9985
4245,0.9987
4246,0.629
4247,0.8735
4248,0.9992
4249,0.4762
4250,0.9932
4251,0.9967
4252,0.9449
4253,0.8974
4254,0.9936
4255,0.9439
4256,0.793
4257,0.9987
4258,0.9992
4259,0.9141
4260,0.9992
4261,0.9775
4262,0.9679
4263,0.9992
4264,0.9679
4265,0.9904
4266,0.9062
4267,0.989
4268,0.9926
4269,0.9345
4270,0.9439
4271,0.9937
4272,0.9926
4273,0.9707
4274,0.9472
4275,0.4404
4276,0.8448
4277,0.8984
4278,0.9764
4279,0.9992
4280,0.9919
4281,0.9743
4282,0.9246
4283,0.9924
4284,0.9929
4285,0.4939
4286,0.9633
4287,0.9141
4288,0.9795
4289,-0.5647
4290,0.8966
4291,0.8966
4292,0.4373
4293,0.9569
4294,0.9638
4295,0.1823
4296,0.9987
4297,0.4939
4298,0.6689
4299,0.9724
4300,0.9895
4301,0.9992
4302,0.9783
4303,0.9967
4304,0.9867
4305,0.9424
4306,0.9345
4307,-0.296
4308,0.9926
4309,0.9154
4310,0.991
4311,0.9986
4312,0.9783
4313,0.9887
4314,0.9929
4315,0.921
4316,0.9334
4317,0.765
4318,0.3612
4319,0.8966
4320,0.9883
4321,0.765
4322,0.629
4323,0.9963
4324,0.9932
4325,0.997
4326,0.9937
4327,0.381
4328,0.9967
4329,0.9668
4330,0.9538
4331,0.8966
4332,0.9331
4333,0.9475
4334,0.9141
4335,0.9987
4336,0.9937
4337,0.8735
4338,0.9784
4339,0.793
4340,-0.7352
4341,0.9062
4342,0.9964
4343,-0.673
4344,0.9969
4345,0.9932
4346,-0.673
4347,0.965
4348,0.9418
4349,0.8501
4350,0.9708
4351,0.9937
4352,0.9993
4353,0.9987
4354,0.9166
4355,0.1823
4356,0.9475
4357,0.8176
4358,0.9822
4359,0.9967
4360,0.4762
4361,0.9962
4362,0.9867
4363,0.9666
4364,0.9439
4365,0.8176
4366,0.9889
4367,0.9472
4368,0.9693
4369,0.9924
4370,0.9947
4371,0.3612
4372,0.9534
4373,0.9334
4374,0.9472
4375,0.9929
4376,0.3612
4377,0.9967
4378,0.9992
4379,0.765
4380,0.5252
4381,0.9134
4382,0.9929
4383,0.9932
4384,0.9775
4385,0.9141
4386,0.8842
4387,0.9997
4388,0.4762
4389,0.7772
4390,0.9984
4391,0.9539
4392,0.9987
4393,0.9775
4394,0.381
4395,0.9473
4396,0.9937
4397,0.9967
4398,0.6759
4399,0.957
4400,0.7089
4401,0.995
4402,-0.1887
4403,0.9761
4404,0.9472
4405,0.9829
4406,0.9986
4407,0.9809
4408,0.4404
4409,0.9439
4410,-0.673
4411,0.9141
4412,0.9821
4413,0.629
4414,0.7389
4415,-0.673
4416,0.793
4417,0.9885
4418,0.9992
4419,0.9929
4420,0.1548
4421,0.9708
4422,-0.673
4423,0.765
4424,0.9919
4425,0.9984
4426,0.8243
4427,0.381
4428,0.9967
4429,-0.7455
4430,0.9475
4431,0.986
4432,0.9926
4433,0.9967
4434,0.9967
4435,0.9334
4436,0.7236
4437,0.8966
4438,0.9681
4439,0.5252
4440,0.765
4441,0.9987
4442,0.5423
4443,0.5252
4444,0.9246
4445,0.9792
4446,0.9932
4447,0.9783
4448,0.9783
4449,0.9285
4450,0.1546
4451,0.9543
4452,0.765
4453,0.9472
4454,0.9974
4455,0.9987
4456,0.9439
4457,0.9586
4458,0.1546
4459,0.765
4460,0.9926
4461,0.9745
4462,0.9932
4463,0.8966
4464,0.9154
4465,0.9539
4466,0.8735
4467,0.9719
4468,0.936
4469,0.9924
4470,0.9331
4471,0.916
4472,0.9985
4473,0.9924
4474,0.9709
4475,0.6249
4476,-0.0161
4477,0.9763
4478,0.9992
4479,0.9936
4480,0.9246
4481,0.9764
4482,0.8591
4483,0.9246
4484,0.1546
4485,0.9814
4486,0.9472
4487,0.965
4488,0.9196
4489,0.9246
4490,0.9937
4491,-0.8447
4492,0.9449
4493,0.9987
4494,0.9957
4495,0.9967
4496,0.9662
4497,0.9345
4498,0.9996
4499,0.9943
4500,0.9775
4501,0.9662
4502,0.9821
4503,0.9472
4504,0.9929
4505,0.9987
4506,0.1546
4507,0.1823
4508,0.9783
4509,0.9943
4510,0.9001
4511,0.9158
4512,0.9991
4513,0.9967
4514,0.9967
4515,0.986
4516,0.5252
4517,0.9795
4518,0.9134
4519,-0.8471
4520,0.9996
4521,0.9525
4522,0.6689
4523,0.4762
4524,0.9638
4525,0.9827
4526,0.9967
4527,0.9141
4528,0.9424
4529,0.8201
4530,0.8735
4531,0.9867
4532,0.9844
4533,0.9996
4534,0.8588
4535,0.9992
4536,0.9783
4537,0.921
4538,0.997
4539,0.9673
4540,0.9936
4541,0.9984
4542,0.9546
4543,0.9679
4544,0.9507
4545,0.96
4546,0.9679
4547,0.8966
4548,0.9821
4549,0.5318
4550,0.7089
4551,0.9992
4552,0.9994
4553,0.8563
4554,0.9062
4555,0.4762
4556,0.9638
4557,0.9539
4558,0.9709
4559,0.9937
4560,0.9505
4561,0.381
4562,0.9895
4563,0.9987
4564,0.9967
4565,0.9472
4566,0.9919
4567,0.1548
4568,0.9062
4569,0.952
4570,0.8842
4571,0.9888
4572,-0.7352
4573,0.9738
4574,0.8591
4575,0.9433
4576,0.9943
4577,0.9772
4578,0.9403
4579,0.9285
4580,0.9787
4581,0.9982
4582,0.9929
4583,0.8619
4584,0.9987
4585,0.9844
4586,0.9246
4587,0.9831
4588,0.9997
4589,0.9666
4590,0.9516
4591,0.8201
4592,0.965
4593,0.9989
4594,0.4404
4595,0.9403
4596,0.9072
4597,0.9538
4598,0.965
4599,0.8735
4600,0.9334
4601,0.9246
4602,0.8619
4603,0.9852
4604,0.7964
4605,0.9962
4606,0.9919
4607,0.9822
4608,0.9679
4609,0.9764
4610,0.9921
4611,0.9724
4612,0.9881
4613,0.9493
4614,0.9981
4615,0.9722
4616,0.8448
4617,0.9967
4618,0.9967
4619,0.9814
4620,0.9472
4621,0.9883
4622,0.9697
4623,0.9285
4624,0.9937
4625,0.9867
4626,0.9624
4627,0.9921
4628,0.9072
4629,0.9947
4630,0.9472
4631,0.4404
4632,0.9072
4633,0.1548
4634,0.9154
4635,0.9992
4636,0.9331
4637,0.1546
4638,0.9967
4639,0.9399
4640,0.9906
4641,-0.1973
4642,0.9937
4643,0.9993
4644,0.765
4645,0.9707
4646,0.6759
4647,0.9926
4648,0.9932
4649,0.9472
4650,0.9883
4651,0.9814
4652,0.989
4653,0.9784
4654,0.9982
4655,0.9141
4656,0.9932
4657,0.9932
4658,0.4939
4659,0.9992
4660,0.936
4661,0.5252
4662,0.997
4663,0.8253
4664,0.9919
4665,0.9246
4666,0.9787
4667,0.9924
4668,0.9732
4669,0.9472
4670,0.9141
4671,0.963
4672,0.836
4673,0.965
4674,0.9975
4675,0.9827
4676,0.9785
4677,-0.1887
4678,0.9246
4679,-0.673
4680,0.765
4681,0.5252
4682,0.9472
4683,0.9403
4684,0.9932
4685,0.9062
4686,0.9984
4687,0.9932
4688,0.4404
4689,0.9936
4690,0.9967
4691,0.9987
4692,0.9285
4693,0.9539
4694,0.7579
4695,0.9967
4696,0.3571
4697,0.9345
4698,0.9987
4699,0.9809
4700,-0.742
4701,0.9638
4702,0.9987
4703,0.3612
4704,0.4404
4705,0.9397
4706,-0.5597
4707,0.9861
4708,0.9867
4709,0.965
4710,0.8501
4711,0.9985
4712,0.9743
4713,0.9924
4714,0.9424
4715,0.9638
4716,0.9449
4717,0.7722
4718,0.4404
4719,0.9967
4720,-0.673
4721,0.9745
4722,0.4404
4723,0.8563
4724,0.9926
4725,0.9345
4726,0.9943
4727,0.9285
4728,0.952
4729,0.9399
4730,0.965
4731,0.9929
4732,0.9041
4733,0.9937
4734,0.9472
4735,0.9989
4736,0.9967
4737,-0.296
4738,0.9992
4739,0.9967
4740,0.9921
4741,0.9921
4742,0.9246
4743,0.9834
4744,0.9967
4745,0.9987
4746,0.8516
4747,0.8243
4748,0.7554
4749,0.9924
4750,0.9331
4751,0.997
4752,-0.7352
4753,0.9246
4754,0.9852
4755,0.8717
4756,0.9987
4757,0.9986
4758,0.9586
4759,0.7579
4760,0.7003
4761,0.3612
4762,0.9924
4763,0.5252
4764,0.9525
4765,0.9955
4766,0.9433
4767,0.9001
4768,-0.8471
4769,0.9895
4770,0.8966
4771,0.9686
4772,0.9475
4773,0.9686
4774,0.8966
4775,0.9638
4776,0.9926
4777,0.9709
4778,-0.7352
4779,0.9936
4780,0.8966
4781,0.9382
4782,0.9784
4783,0.9937
4784,0.9867
4785,0.9724
4786,0.9987
4787,0.9334
4788,0.9141
4789,-0.673
4790,0.9906
4791,0.9967
4792,0.9345
4793,0.994
4794,0.9968
4795,0.9784
4796,0.6486
4797,0.8966
4798,0.9982
4799,0.9724
4800,0.9962
4801,0.9906
4802,0.9885
4803,0.9534
4804,0.8984
4805,0.9475
4806,0.9945
4807,0.687
4808,0.899
4809,0.9967
4810,0.8984
4811,-0.2755
4812,0.5467
4813,0.8883
4814,0.9992
4815,0.9992
4816,0.936
4817,0.629
4818,0.9926
4819,0.8243
4820,0.7089
4821,0.8687
4822,0.381
4823,0.9967
4824,0.9783
4825,0.9516
4826,0.8984
4827,0.9784
4828,0.8984
4829,0.9505
4830,0.9743
4831,0.8834
4832,0.9936
4833,0.9439
4834,0.9964
4835,-0.296
4836,0.9899
4837,0.9403
4838,0.9475
4839,0.9709
4840,0.3612
4841,-0.296
4842,0.9925
4843,0.9967
4844,0.9331
4845,0.9709
4846,0.9246
4847,0.9921
4848,0.9992
4849,0.9987
4850,0.9987
4851,0.9397
4852,0.5252
4853,0.9987
4854,0.765
4855,0.9731
4856,0.9929
4857,0.9885
4858,0.9334
4859,0.9624
4860,0.9987
4861,0.7947
4862,0.9987
4863,0.9822
4864,0.9967
4865,0.997
4866,0.9967
4867,0.9967
4868,0.9439
4869,0.9967
4870,0.8176
4871,0.7722
4872,0.9932
4873,0.9984
4874,0.986
4875,0.1546
4876,0.9887
4877,0.972
4878,0.9154
4879,0.9141
4880,0.9987
4881,0.4762
4882,0.381
4883,0.9936
4884,0.1546
4885,0.9472
4886,0.9996
4887,0.9932
4888,-0.673
4889,0.793
4890,0.9679
4891,0.9987
4892,0.8516
4893,0.9967
4894,0.9947
4895,0.381
4896,0.9785
4897,0.9967
4898,0.9731
4899,0.9932
4900,0.3571
4901,0.9987
4902,0.9365
4903,0.9062
4904,0.9986
4905,0.8974
4906,0.9673
4907,0.9987
4908,0.9158
4909,0.1548
4910,-0.4019
4911,0.9996
4912,0.5252
4913,0.9784
4914,0.9822
4915,0.765
4916,0.9686
4917,0.9967
4918,0.9987
4919,0.9904
4920,-0.673
4921,-0.7352
4922,0.8834
4923,0.9472
4924,0.9454
4925,0.935
4926,0.9865
4927,0.9932
4928,-0.673
4929,0.9904
4930,0.4404
4931,0.9472
4932,0.3612
4933,-0.9396
4934,0.936
4935,0.9986
4936,0.9987
4937,0.998
4938,0.9724
4939,0.9937
4940,0.9949
4941,0.5252
4942,0.9987
4943,0.9781
4944,0.4588
4945,0.9141
4946,-0.4019
4947,0.8966
4948,0.9962
4949,0.9967
4950,0.9831
4951,0.9775
4952,0.8108
4953,0.9433
4954,0.9929
4955,0.9867
4956,0.9967
4957,0.9815
4958,-0.393
4959,0.6357
4960,0.9937
4961,0.9967
4962,0.8974
4963,0.9967
4964,0.9177
4965,0.9792
4966,0.9967
4967,0.9709
4968,0.9967
4969,0.9472
4970,0.9834
4971,0.4404
4972,0.9141
4973,0.9967
4974,0.9967
4975,0.8176
4976,0.9401
4977,0.9986
4978,0.765
4979,0.9062
4980,0.6759
4981,0.8984
4982,0.9967
4983,0.9707
4984,0.9987
4985,0.6759
4986,0.962
4987,0.9439
4988,0.9936
4989,0.936
4990,0.9313
4991,0.997
4992,0.9967
4993,0.96
4994,0.8834
4995,0.9967
4996,0.6759
4997,0.8329
4998,0.9334
4999,0.8243
5000,0.9885
5001,0.9784
5002,0.381
5003,-0.2755
5004,0.9936
5005,0.9417
5006,0.8966
5007,0.8176
5008,0.9724
5009,0.9984
5010,0.9987
5011,0.9967
5012,0.9929
5013,0.9975
5014,-0.296
5015,0.9967
5016,-0.7352
5017,0.9987
5018,0.9937
5019,0.9062
5020,0.9743
5021,0.9313
5022,0.9924
5023,0.9439
5024,0.9936
5025,0.9141
5026,0.9945
5027,0.9943
5028,0.9967
5029,0.9154
5030,0.8966
5031,0.9516
5032,0.9921
5033,0.9141
5034,0.9966
5035,0.8371
5036,0.9932
5037,0.965
5038,0.9646
5039,0.9967
5040,0.9967
5041,0.9334
5042,0.9345
5043,0.9638
5044,0.9472
5045,0.9967
5046,0.7964
5047,0.9967
5048,0.9285
5049,0.9724
5050,0.1546
5051,0.9881
5052,0.9472
5053,0.9647
5054,0.9334
5055,0.9828
5056,0.9967
5057,0.9196
5058,0.9987
5059,0.9996
5060,0.9936
5061,0.9709
5062,0.2644
5063,0.9382
5064,0.9967
5065,0.9929
5066,0.9141
5067,0.9709
5068,0.899
5069,0.9787
5070,0.9865
5071,0.9439
5072,0.9987
5073,0.9937
5074,0.5778
5075,0.9809
5076,0.8344
5077,0.9764
5078,0.9993
5079,-0.673
5080,0.9895
5081,0.9967
5082,0.9809
5083,0.836
5084,0.9775
5085,0.9967
5086,0.9929
5087,0.9967
5088,0.8619
5089,0.8974
5090,0.9924
5091,0.6369
5092,0.997
5093,0.9937
5094,0.9141
5095,0.9743
5096,0.9792
5097,0.9743
5098,0.9472
5099,0.9828
5100,0.9775
5101,0.9967
5102,0.9967
5103,0.9064
5104,0.9709
5105,0.9737
5106,0.9924
5107,0.9943
5108,0.9666
5109,0.9967
5110,0.9516
5111,0.9062
5112,0.9246
5113,0.9984
5114,0.7933
5115,0.9936
5116,0.9967
5117,0.836
5118,0.7933
5119,-0.4852
5120,0.9994
5121,0.765
5122,0.9921
5123,0.9679
5124,0.9967
5125,0.9967
5126,0.9439
5127,0.1546
5128,0.994
5129,0.9844
5130,0.995
5131,0.8501
5132,-0.673
5133,0.9285
5134,0.9932
5135,0.9936
5136,0.9992
5137,0.9992
5138,0.9439
5139,0.9967
5140,0.9648
5141,0.9967
5142,0.4404
5143,-0.673
5144,0.9387
5145,0.9947
5146,0.7089
5147,-0.296
5148,0.9724
5149,0.629
5150,0.8243
5151,0.9987
5152,0.9992
5153,0.9929
5154,0.9936
5155,0.8501
5156,0.9967
5157,0.9943
5158,0.9472
5159,0.9834
5160,0.9586
5161,0.629
5162,0.9472
5163,0.9867
5164,0.9967
5165,0.9924
5166,0.7791
5167,0.9538
5168,0.9967
5169,0.9937
5170,0.9937
5171,0.8842
5172,0.9719
5173,0.9513
5174,-0.1513
5175,0.9772
5176,0.8966
5177,0.8717
5178,0.9814
5179,0.963
5180,0.9883
5181,0.9992
5182,0.9732
5183,0.9647
5184,0.9745
5185,0.9761
5186,0.9929
5187,0.9403
5188,-0.4852
5189,0.963
5190,0.9867
5191,0.9861
5192,0.9141
5193,0.9904
5194,0.8619
5195,0.687
5196,0.9982
5197,0.9906
5198,0.899
5199,0.9945
5200,0.9822
5201,0.9984
5202,0.9822
5203,-0.4019
5204,0.9943
5205,0.973
5206,0.9985
5207,0.9338
5208,0.9709
5209,0.9993
5210,0.9732
5211,0.9062
5212,0.8591
5213,0.381
5214,0.9246
5215,0.9987
5216,0.9709
5217,0.997
5218,0.9141
5219,0.9821
5220,0.9525
5221,0.7947
5222,0.9926
5223,0.9822
5224,0.8108
5225,0.7003
5226,0.9958
5227,0.9919
5228,0.9967
5229,0.9885
5230,0.9967
5231,0.9852
5232,0.5252
5233,0.957
5234,0.9727
5235,0.9932
5236,0.9679
5237,0.9967
5238,0.9822
5239,0.9141
5240,0.9932
5241,0.9792
5242,0.6689
5243,0.9697
5244,0.9814
5245,0.96
5246,0.9814
5247,0.9985
5248,0.9992
5249,0.7722
5250,0.9764
5251,0.9472
5252,0.9158
5253,0.9867
5254,0.9962
5255,0.9472
5256,0.9673
5257,0.9298
5258,0.9997
5259,0.9472
5260,0.6611
5261,0.9967
5262,0.921
5263,0.9932
5264,0.9936
5265,0.9992
5266,-0.673
5267,0.9586
5268,0.4762
5269,0.9929
5270,0.9975
5271,0.9516
5272,0.9638
5273,0.9141
5274,0.9945
5275,0.9141
5276,0.9967
5277,0.9885
5278,0.9936
5279,0.9816
5280,0.9932
5281,0.989
5282,0.9932
5283,0.9929
5284,0.9285
5285,0.9516
5286,0.9936
5287,0.9763
5288,0.9992
5289,0.9947
5290,0.9638
5291,0.9885
5292,0.9583
5293,0.9962
5294,0.9989
5295,0.9525
5296,0.9943
5297,0.9929
5298,0.9732
5299,0.9783
5300,0.9472
5301,0.9638
5302,0.8501
5303,0.9784
5304,0.9929
5305,0.9936
5306,0.9967
5307,0.9472
5308,0.8735
5309,-0.2263
5310,0.9775
5311,0.3612
5312,0.9984
5313,0.9967
5314,0.9
5315,0.9769
5316,0.3612
5317,0.963
5318,0.899
5319,0.9919
5320,0.9737
5321,0.9141
5322,0.8966
5323,-0.7352
5324,0.963
5325,0.9936
5326,0.9987
5327,0.8852
5328,0.9936
5329,0.687
5330,0.9345
5331,0.9967
5332,0.9787
5333,0.8619
5334,0.9962
5335,0.986
5336,0.9929
5337,0.9967
5338,0.9955
5339,0.9679
5340,0.9001
5341,0.8966
5342,0.9926
5343,0.9867
5344,0.1546
5345,0.8883
5346,0.9525
5347,0.9987
5348,0.9987
5349,0.9936
5350,0.6759
5351,0.9937
5352,0.9505
5353,0.9997
5354,0.9738
5355,0.9967
5356,0.9929
5357,0.9709
5358,0.9883
5359,0.9883
5360,0.9987
5361,0.9246
5362,0.9888
5363,0.8619
5364,0.4939
5365,0.9967
5366,0.9554
5367,0.9633
5368,0.1548
5369,0.8834
5370,0.9929
5371,0.7236
5372,0.997
5373,0.9743
5374,0.9141
5375,0.9586
5376,0.1548
5377,0.9505
5378,0.9945
5379,0.9507
5380,0.9986
5381,0.9992
5382,0.9784
5383,0.9731
5384,0.5252
5385,0.9062
5386,0.4404
5387,0.765
5388,0.9985
5389,0.3734
5390,0.9724
5391,0.9814
5392,0.952
5393,0.9822
5394,0.972
5395,0.9994
5396,0.936
5397,0.921
5398,0.765
5399,0.9924
5400,0.9883
5401,0.9297
5402,0.989
5403,0.765
5404,0.9661
5405,0.9947
5406,0.9331
5407,0.899
5408,0.936
5409,0.9285
5410,0.9382
5411,0.8563
5412,0.9446
5413,-0.6542
5414,0.8735
5415,0.9924
5416,0.9866
5417,0.9844
5418,0.7089
5419,0.9538
5420,0.9446
5421,0.899
5422,0.8735
5423,0.8974
5424,0.9472
5425,0.7469
5426,0.965
5427,0.9472
5428,0.4762
5429,0.9761
5430,0.9731
5431,0.9937
5432,0.9334
5433,0.9737
5434,0.9525
5435,0.9904
5436,0.9921
5437,-0.296
5438,0.9449
5439,0.7389
5440,0.9072
5441,0.9666
5442,0.9583
5443,0.899
5444,0.9732
5445,0.9967
5446,0.8717
5447,0.9895
5448,0.8867
5449,0.9921
5450,0.9246
5451,0.985
5452,0.9121
5453,0.1546
5454,0.9814
5455,0.9118
5456,0.9638
5457,0.9666
5458,0.9546
5459,0.6689
5460,0.8563
5461,0.952
5462,0.8266
5463,0.9828
5464,0.9652
5465,0.9724
5466,0.9968
5467,0.8501
5468,0.7652
5469,0.9482
5470,0.9962
5471,0.9984
5472,0.979
5473,0.9986
5474,0.8201
5475,0.9937
5476,0.9932
5477,-0.4019
5478,0.7003
5479,0.296
5480,-0.742
5481,0.4762
5482,0.9569
5483,0.9833
5484,0.989
5485,0.8852
5486,0.9996
5487,0.1546
5488,0.9937
5489,0.9871
5490,0.9787
5491,0.6689
5492,0.972
5493,0.9962
5494,0.9633
5495,0.9881
5496,0.9962
5497,-0.4019
5498,0.8243
5499,0.793
5500,0.916
5501,0.9986
5502,0.9446
5503,0.9947
5504,0.952
5505,0.9246
5506,0.1823
5507,0.4588
5508,0.997
5509,0.9822
5510,-0.1513
5511,0.7236
5512,0.9118
5513,0.9921
5514,0.9738
5515,0.9967
5516,0.9792
5517,0.7469
5518,0.9516
5519,0.939
5520,0.994
5521,0.9885
5522,0.8501
5523,0.4939
5524,0.9992
5525,0.2644
5526,0.9982
5527,0.9505
5528,0.9822
5529,0.8966
5530,0.9775
5531,0.9985
5532,0.9924
5533,0.9716
5534,0.8201
5535,0.9505
5536,0.9525
5537,0.9932
5538,0.9652
5539,0.9929
5540,0.9686
5541,0.4404
5542,0.8563
5543,0.8478
5544,0.9904
5545,0.9814
5546,0.9743
5547,0.9987
5548,0.9943
5549,0.9822
5550,0.9936
5551,0.9992
5552,0.8883
5553,0.9724
5554,0.9906
5555,0.8462
5556,0.8883
5557,0.9996
5558,0.952
5559,0.9783
5560,0.9775
5561,0.9881
5562,0.9929
5563,0.8687
5564,0.899
5565,0.9154
5566,0.9638
5567,0.916
5568,0.9932
5569,0.9246
5570,0.9321
5571,0.984
5572,0.9565
5573,0.9967
5574,0.981
5575,0.8516
5576,0.9899
5577,0.6486
5578,0.3612
5579,0.8516
5580,0.8966
5581,0.8966
5582,0.9985
5583,0.8966
5584,0.9141
5585,0.8176
5586,0.9475
5587,0.997
5588,0.9849
5589,0.8591
5590,0.8591
5591,0.8966
5592,0.9
5593,0.8974
5594,0.9732
5595,0.9883
5596,0.899
5597,0.629
5598,-0.5364
5599,0.9783
5600,0.9861
5601,0.1546
5602,0.6729
5603,-0.5364
5604,0.629
5605,0.9924
5606,0.381
5607,0.9932
5608,-0.673
5609,0.4404
5610,0.9974
5611,0.9992
5612,0.9385
5613,0.9697
5614,0.9986
5615,0.9985
5616,0.9987
