review_id,compound_score
5617,0.9994
5618,0.9709
5619,0.995
5620,0.9475
5621,0.9473
5622,0.9439
5623,0.9861
5624,0.9844
5625,0.9246
5626,0.899
5627,-0.5994
5628,0.9967
5629,0.9707
5630,0.9439
5631,0.9996
5632,0.9861
5633,0.9967
5634,0.9141
5635,0.9987
5636,0.9472
5637,0.9992
5638,0.9331
5639,0.9633
5640,0.9996
5641,0.8966
5642,0.9937
5643,0.381
5644,0.9975
5645,0.9946
5646,0.3612
5647,0.9371
5648,-0.7352
5649,0.9474
5650,-0.296
5651,0.9992
5652,0.4404
5653,-0.4019
5654,0.9937
5655,0.9867
5656,0.9569
5657,0.9924
5658,0.9569
5659,0.9141
5660,0.9827
5661,0.8201
5662,0.9724
5663,0.9809
5664,0.8201
5665,0.8448
5666,0.6689
5667,0.9787
5668,0.9724
5669,0.9986
5670,0.9967
5671,0.9784
5672,0.6689
5673,0.9472
5674,0.9439
5675,0.9987
5676,0.9
5677,0.899
5678,-0.1887
5679,0.9569
5680,0.9525
5681,0.9679
5682,-0.0161
5683,0.9472
5684,0.9943
5685,0.9331
5686,0.8783
5687,0.9424
5688,0.9814
5689,0.9987
5690,0.9943
5691,0.9505
5692,0.9062
5693,0.9827
5694,0.1823
5695,0.9936
5696,0.9737
5697,0.8984
5698,0.1823
5699,0.9991
5700,0.9967
5701,0.9987
5702,0.765
5703,0.9439
5704,0.9992
5705,0.9932
5706,0.8687
5707,0.9385
5708,0.9724
5709,0.9246
5710,0.1823
5711,0.9472
5712,0.9986
5713,0.989
5714,-0.0161
5715,0.3571
5716,-0.4019
5717,0.9337
5718,0.9732
5719,0.1546
5720,0.765
5721,0.4404
5722,0.9951
5723,0.4215
5724,0.9586
5725,0.989
5726,0.9472
5727,0.9647
5728,0.9783
5729,0.9967
5730,0.9864
5731,0.9932
5732,0.9792
5733,0.6542
5734,0.8619
5735,0.9708
5736,0.9473
5737,0.9601
5738,0.9924
5739,0.796
5740,-0.296
5741,0.9921
5742,0.9709
5743,0.8966
5744,0.9932
5745,0.9936
5746,0.9929
5747,0.9246
5748,0.9141
5749,0.9992
5750,0.9982
5751,0.9924
5752,0.381
5753,0.9926
5754,0.9987
5755,0.9724
5756,0.9936
5757,0.8735
5758,0.9906
5759,0.3571
5760,0.8501
5761,0.9924
5762,0.9867
5763,0.9285
5764,0.9472
5765,0.9814
5766,0.5574
5767,0.9472
5768,0.9516
5769,0.8717
5770,0.8852
5771,0.9709
5772,0.9334
5773,0.8966
5774,0.9936
5775,0.9936
5776,0.9822
5777,0.6689
5778,0.9246
5779,0.9439
5780,0.9929
5781,0.629
5782,0.9472
5783,0.9932
5784,0.9937
5785,0.936
5786,0.9439
5787,0.3612
5788,0.9334
5789,0.9968
5790,0.9932
5791,0.986
5792,0.979
5793,0.7722
5794,0.936
5795,0.997
5796,0.997
5797,0.7947
5798,0.9937
5799,0.9992
5800,0.9439
5801,0.9937
5802,0.8501
5803,0.9475
5804,0.9345
5805,0.7772
5806,0.9472
5807,0.9764
5808,0.9925
5809,0.9926
5810,0.3612
5811,0.962
5812,-0.9373
5813,0.9246
5814,0.939
5815,0.921
5816,0.9821
5817,0.9638
5818,0.9795
5819,0.9833
5820,0.9783
5821,0.8966
5822,0.9121
5823,0.6729
5824,0.921
5825,0.9998
5826,0.9697
5827,0.8516
5828,-0.9373
5829,0.9538
5830,0.997
5831,0.9932
5832,0.9761
5833,0.9962
5834,0.9539
5835,0.9867
5836,0.4939
5837,-0.7352
5838,0.9867
5839,0.9821
5840,0.9141
5841,0.9929
5842,0.8966
5843,0.9987
5844,0.9472
5845,-0.673
5846,0.988
5847,0.9943
5848,0.5252
5849,0.9996
5850,0.796
5851,0.9731
5852,0.9719
5853,0.9973
5854,0.991
5855,0.9732
5856,0.9787
5857,0.9993
5858,0.9062
5859,0.9906
5860,0.9822
5861,0.9617
5862,0.963
5863,0.7722
5864,0.9709
5865,0.9983
5866,0.9937
5867,0.9937
5868,0.988
5869,0.8974
5870,0.988
5871,0.979
5872,0.765
5873,0.921
5874,0.9783
5875,0.9134
5876,0.9967
5877,0.9334
5878,0.9297
5879,0.9987
5880,0.9983
5881,0.965
5882,0.9943
5883,0.9987
5884,0.9507
5885,-0.5994
5886,0.765
5887,0.9382
5888,0.9924
5889,0.7579
5890,0.9331
5891,0.9996
5892,0.9726
5893,0.9967
5894,-0.296
5895,0.9439
5896,0.3612
5897,0.9472
5898,0.9784
5899,0.5252
5900,0.9979
5901,0.9775
5902,0.9937
5903,0.9926
5904,0.9141
5905,0.9932
5906,0.9987
5907,0.7236
5908,0.9992
5909,0.9764
5910,0.9967
5911,0.9539
5912,0.9472
5913,0.9932
5914,0.9967
5915,0.8957
5916,0.997
5917,0.9985
5918,0.8329
5919,0.381
5920,0.9141
5921,0.96
5922,0.9525
5923,0.9141
5924,0.9994
5925,0.765
5926,0.8563
5927,0.9666
5928,0.9967
5929,0.9141
5930,0.1548
5931,0.9867
5932,0.761
5933,0.9967
5934,0.9285
5935,0.4762
5936,0.9141
5937,0.9679
5938,0.9986
5939,0.9924
5940,0.765
5941,0.963
5942,0.9987
5943,0.8984
5944,0.9904
5945,0.3612
5946,0.9992
5947,0.8966
5948,-0.296
5949,0.9936
5950,0.9285
5951,0.9814
5952,0.9775
5953,0.9943
5954,0.952
5955,0.9516
5956,0.977
5957,0.7548
5958,0.9666
5959,0.9833
5960,0.765
5961,0.9493
5962,0.9924
5963,0.9745
5964,0.9764
5965,0.9937
5966,0.9449
5967,0.9538
5968,0.9516
5969,0.9154
5970,0.9895
5971,0.939
5972,0.9298
5973,0.965
5974,0.9967
5975,0.9472
5976,0.96
5977,0.1823
5978,0.9062
5979,0.9809
5980,0.8591
5981,0.6759
5982,0.9937
5983,0.9943
5984,0.9472
5985,0.9613
5986,0.9795
5987,0.9331
5988,0.8501
5989,0.5467
5990,0.9743
5991,-0.7352
5992,0.9313
5993,0.9992
5994,0.9331
5995,0.7469
5996,0.8591
5997,0.9141
5998,0.9246
5999,0.965
6000,0.9969
6001,0.9985
6002,0.9967
6003,0.3612
6004,0.9745
6005,0.963
6006,0.3612
6007,0.9449
6008,0.9764
6009,0.9967
6010,0.916
6011,0.9475
6012,0.1823
6013,-0.7352
6014,0.4762
6015,0.9569
6016,0.4762
6017,0.5252
6018,0.9929
6019,0.9992
6020,0.9936
6021,0.9472
6022,0.9169
6023,0.9679
6024,0.9947
6025,0.9867
6026,0.4762
6027,0.3612
6028,0.9783
6029,0.9924
6030,0.9472
6031,0.9775
6032,0.8371
6033,0.9967
6034,0.9697
6035,0.9638
6036,0.9992
6037,0.9638
6038,0.9727
6039,0.9962
6040,0.9967
6041,0.9982
6042,0.9708
6043,0.9297
6044,0.9745
6045,0.9993
6046,0.9932
6047,0.9475
6048,0.9926
6049,0.9987
6050,0.9831
6051,0.9792
6052,0.9709
6053,0.965
6054,0.687
6055,0.9475
6056,0.9937
6057,0.9967
6058,0.9929
6059,0.9943
6060,0.9449
6061,0.9967
6062,0.9867
6063,0.9783
6064,0.9724
6065,-0.0161
6066,0.9709
6067,0.9967
6068,0.9792
6069,0.8151
6070,0.921
6071,0.8984
6072,0.9964
6073,0.9929
6074,0.9967
6075,0.9633
6076,0.9992
6077,0.9932
6078,0.4404
6079,0.916
6080,0.9937
6081,0.9784
6082,0.9906
6083,0.9475
6084,0.9937
6085,0.9784
6086,0.9679
6087,0.6816
6088,0.8501
6089,0.9987
6090,0.9439
6091,0.9967
6092,0.9472
6093,0.9919
6094,0.9246
6095,0.9679
6096,0.9967
6097,0.9784
6098,0.9141
6099,0.9141
6100,0.9987
6101,0.9929
6102,0.9967
6103,0.9472
6104,0.9997
6105,0.9992
6106,0.9472
6107,0.9001
6108,0.9633
6109,0.9778
6110,0.9967
6111,0.963
6112,0.9784
6113,0.9783
6114,0.4404
6115,0.9338
6116,0.9962
6117,0.9001
6118,0.9967
6119,0.8735
6120,0.4588
6121,0.9936
6122,0.952
6123,0.9936
6124,0.9924
6125,0.6631
6126,0.9962
6127,0.9331
6128,-0.673
6129,0.9904
6130,0.9761
6131,0.3571
6132,0.9937
6133,0.9525
6134,0.9709
6135,0.8591
6136,0.921
6137,0.9994
6138,0.9822
6139,0.9724
6140,0.9984
6141,0.2644
6142,0.9118
6143,0.9617
6144,0.9937
6145,0.9475
6146,0.9784
6147,0.8619
6148,-0.8471
6149,0.9929
6150,0.9134
6151,0.9987
6152,0.9987
6153,0.9885
6154,0.9472
6155,0.9472
6156,0.8957
6157,0.8201
6158,0.9764
6159,0.916
6160,0.8201
6161,0.8501
6162,0.9992
6163,0.994
6164,0.9937
6165,0.9769
6166,0.6729
6167,0.9996
6168,0.2644
6169,0.9932
6170,0.9967
6171,0.9987
6172,0.9709
6173,0.9992
6174,0.9967
6175,0.9472
6176,-0.9578
6177,0.9732
6178,0.9472
6179,0.9967
6180,0.916
6181,0.9638
6182,0.9937
6183,0.9937
6184,0.9638
6185,0.9924
6186,0.9994
6187,0.8176
6188,0.9731
6189,0.9936
6190,0.921
6191,0.9578
6192,0.9709
6193,0.965
6194,0.8501
6195,0.9987
6196,0.9385
6197,0.9825
6198,0.3612
6199,0.9523
6200,0.9984
6201,0.9412
6202,0.9787
6203,0.9525
6204,0.9932
6205,0.9992
6206,0.9992
6207,0.9987
6208,0.9709
6209,-0.673
6210,0.9987
6211,0.3612
6212,0.9987
6213,0.8619
6214,0.9987
6215,0.9472
6216,0.9439
6217,0.9924
6218,0.9763
6219,0.9987
6220,0.9285
6221,0.9783
6222,0.9967
6223,-0.5364
6224,0.7003
6225,0.9439
6226,0.9926
6227,0.9638
6228,0.5252
6229,0.9855
6230,0.9158
6231,0.9992
6232,0.4762
6233,0.9474
6234,0.9792
6235,0.9967
6236,0.9331
6237,0.9583
6238,-0.1973
6239,0.9932
6240,0.9141
6241,0.9967
6242,0.9783
6243,0.8176
6244,0.997
6245,0.9141
6246,-0.296
6247,0.957
6248,0.3571
6249,0.9285
6250,0.979
6251,0.9472
6252,0.9967
6253,0.9932
6254,0.4762
6255,0.9439
6256,0.9929
6257,0.3571
6258,0.9967
6259,0.9968
6260,0.9692
6261,0.9539
6262,0.9932
6263,0.9967
6264,0.9638
6265,0.989
6266,0.9929
6267,0.9967
6268,0.4404
6269,0.9141
6270,0.9867
6271,0.9764
6272,0.9345
6273,0.9062
6274,0.965
6275,0.9921
6276,0.9141
6277,0.9439
6278,0.9732
6279,0.9967
6280,0.9885
6281,0.3612
6282,0.8619
6283,0.9848
6284,0.9967
6285,0.629
6286,0.9992
6287,0.9986
6288,0.9992
6289,0.765
6290,0.965
6291,0.9987
6292,0.9831
6293,0.8717
6294,0.4404
6295,0.4373
6296,0.9472
6297,0.9967
6298,0.9472
6299,0.9967
6300,0.9992
6301,0.9996
6302,0.9707
6303,0.9062
6304,0.9472
6305,0.9967
6306,0.9738
6307,0.9932
6308,0.5252
6309,0.7469
6310,0.8329
6311,0.936
6312,0.9967
6313,0.9943
6314,0.9986
6315,0.9613
6316,0.9403
6317,0.1546
6318,0.3612
6319,-0.1887
6320,0.9932
6321,0.6689
6322,0.9984
6323,0.9474
6324,0.9997
6325,0.9313
6326,0.9449
6327,0.9525
6328,0.9709
6329,0.8966
6330,0.7579
6331,0.9809
6332,0.9732
6333,0.9866
6334,0.9987
6335,0.2644
6336,0.9821
6337,0.9724
6338,0.9638
6339,0.9474
6340,0.936
6341,0.7554
6342,0.9937
6343,0.9982
6344,0.9828
6345,0.9472
6346,0.9906
6347,0.9569
6348,0.9904
6349,0.9141
6350,-0.4109
6351,0.9937
6352,0.9633
6353,0.9968
6354,0.9967
6355,0.9449
6356,0.3571
6357,0.9
6358,-0.9373
6359,0.9297
6360,0.9924
6361,0.9
6362,0.9439
6363,0.957
6364,0.921
6365,0.7964
6366,0.9449
6367,0.9285
6368,0.9967
6369,0.7579
6370,0.9169
6371,0.9986
6372,0.5252
6373,0.9814
6374,0.9764
6375,0.8984
6376,0.9539
6377,0.9472
6378,0.9539
6379,0.9569
6380,0.9638
6381,-0.673
6382,0.3612
6383,0.7722
6384,-0.296
6385,0.9924
6386,0.7469
6387,0.997
6388,0.9285
6389,0.5778
6390,0.9331
6391,0.9787
6392,0.4939
6393,0.9765
6394,0.4404
6395,0.8243
6396,0.9919
6397,0.9001
6398,0.381
6399,0.9643
6400,0.9828
6401,0.9647
6402,0.9964
6403,0.8735
6404,0.9482
6405,0.8563
6406,0.9764
6407,0.9943
6408,0.9937
6409,0.9813
6410,0.6925
6411,0.963
6412,0.7772
6413,0.6369
6414,0.9968
6415,0.9646
6416,0.9984
6417,0.996
6418,0.8591
6419,0.793
6420,0.9737
6421,0.9937
6422,0.8329
6423,0.9937
6424,0.9822
6425,-0.9396
6426,0.9783
6427,0.7003
6428,0.9929
6429,0.9787
6430,0.9985
6431,0.8966
6432,0.9787
6433,0.8563
6434,0.8186
6435,0.9986
6436,0.981
6437,0.9926
6438,0.7003
6439,0.9928
6440,0.793
6441,0.96
6442,0.9975
6443,0.8834
6444,0.9523
6445,-0.8471
6446,0.9919
6447,0.9525
6448,0.9638
6449,0.9975
6450,0.9992
6451,0.9947
6452,0.6611
6453,0.9967
6454,0.9929
6455,0.9731
6456,0.7772
6457,0.9709
6458,0.9844
6459,0.9121
6460,0.9246
6461,0.9716
6462,0.9929
6463,-0.296
6464,0.9001
6465,0.952
6466,0.9924
6467,0.4762
6468,0.9569
6469,0.9763
6470,0.6729
6471,0.9992
6472,0.952
6473,0.9932
6474,0.9867
6475,0.765
6476,0.9141
6477,0.9334
6478,0.9141
6479,-0.393
6480,0.9647
6481,0.9866
6482,0.9783
6483,0.9787
6484,0.9631
6485,0.8516
6486,0.952
6487,0.9166
6488,0.9313
6489,0.9984
6490,0.9338
6491,0.9707
6492,0.9719
6493,0.9158
6494,0.9984
6495,0.9472
6496,0.8588
6497,0.9638
6498,0.9783
6499,0.7089
6500,0.916
6501,0.9814
6502,0.8718
6503,0.9313
6504,0.9775
6505,0.9855
6506,0.4762
6507,0.9764
6508,0.9943
6509,0.9709
6510,0.9062
6511,0.9505
6512,0.9279
6513,0.988
6514,0.9861
6515,0.9783
6516,0.5318
6517,0.9926
6518,0.9979
6519,0.984
6520,0.9633
6521,0.9001
6522,0.9639
6523,0.9372
6524,0.9831
6525,0.765
6526,0.9967
6527,0.997
6528,0.989
6529,0.381
6530,0.629
6531,0.9827
6532,-0.673
6533,0.9932
6534,0.765
6535,0.9646
6536,0.9709
6537,-0.0161
6538,0.9929
6539,0.8591
6540,0.9775
6541,0.9617
6542,0.9638
6543,0.8082
6544,0.9974
6545,0.9246
6546,0.9871
6547,0.9975
6548,0.8718
6549,0.8591
6550,0.1546
6551,0.9967
6552,0.9633
6553,0.8591
6554,0.8176
6555,0.9748
6556,0.9569
6557,0.1546
6558,0.3612
6559,-0.4405
6560,-0.7352
6561,0.9986
6562,0.7389
6563,0.3612
6564,0.9246
6565,0.9924
6566,0.793
6567,0.793
6568,0.9996
6569,0.8966
6570,0.0276
6571,0.9643
6572,0.9525
6573,0.899
6574,0.9569
6575,0.765
6576,0.296
6577,0.2644
6578,0.9899
6579,0.9784
6580,0.9783
6581,0.997
6582,0.9709
6583,0.963
6584,0.9814
6585,0.6611
6586,0.9996
6587,0.2644
6588,0.8966
6589,0.9844
6590,0.4939
6591,0.8883
6592,-0.4109
6593,0.9852
6594,0.9472
6595,-0.4019
6596,0.9926
6597,-0.4019
6598,0.9984
6599,0.9936
6600,0.8176
6601,0.9943
6602,0.687
6603,0.8974
6604,0.9778
6605,0.9893
6606,0.9472
6607,0.96
6608,0.9331
6609,0.9989
6610,0.965
6611,-0.4019
6612,0.989
6613,0.9569
6614,0.9987
6615,0.9822
6616,0.988
6617,0.9975
6618,0.1546
6619,0.9987
6620,0.3571
6621,0.9727
6622,0.8717
6623,0.4404
6624,0.9814
6625,-0.1788
6626,0.9439
6627,0.9633
6628,0.899
6629,0.9967
6630,0.9554
6631,0.8563
6632,0.9196
6633,0.936
6634,0.9992
6635,0.9962
6636,0.9983
6637,0.9783
6638,0.8176
6639,0.7469
6640,0.9962
6641,0.9967
6642,0.8668
6643,0.793
6644,-0.7352
6645,0.6689
6646,0.9963
6647,0.9987
6648,0.9885
6649,0.8717
6650,0.1546
6651,0.9505
6652,0.963
6653,0.9984
6654,0.9154
6655,0.9661
6656,0.9932
6657,0.8516
6658,0.9732
6659,0.9516
6660,0.9883
6661,0.9932
6662,0.9732
6663,0.8966
6664,0.9141
6665,0.9987
6666,0.9731
6667,0.9967
6668,0.4762
6669,0.998
6670,0.9895
6671,0.9867
6672,0.8966
6673,0.9937
6674,0.9745
6675,0.9141
6676,0.9993
6677,0.9943
6678,0.9154
6679,0.9967
6680,0.9987
6681,0.9475
6682,0.9866
6683,0.9926
6684,0.8201
6685,0.9472
6686,0.6729
6687,0.9998
6688,0.9984
6689,0.9924
6690,0.9852
6691,0.4404
6692,0.8687
6693,0.891
6694,0.9926
6695,0.9472
6696,0.7964
6697,0.9924
6698,0.6759
6699,0.921
6700,0.958
6701,0.9924
6702,0.963
6703,0.952
6704,0.989
6705,0.9996
6706,0.9992
6707,0.9679
6708,0.765
6709,0.9617
6710,0.9062
6711,0.9472
6712,0.981
6713,0.8717
6714,0.9439
6715,0.9062
6716,0.9967
6717,0.9992
6718,0.9472
6719,0.9992
6720,0.9948
6721,0.9433
6722,0.9783
6723,0.9062
6724,0.936
6725,0.9987
6726,0.965
6727,0.9921
6728,0.9709
6729,0.9775
6730,0.765
6731,0.9525
6732,0.9916
6733,0.9937
6734,0.9989
6735,0.7003
6736,0.9904
6737,0.9709
6738,0.9345
6739,0.8735
6740,0.8842
6741,0.9831
6742,0.9679
6743,0.9987
6744,0.997
6745,0.9932
6746,0.9439
6747,0.9719
6748,0.8735
6749,0.9974
6750,0.8687
6751,0.9855
6752,0.9062
6753,0.9732
6754,0.9866
6755,0.9936
6756,0.3571
6757,0.9984
6758,0.998
6759,0.9285
6760,0.9987
6761,0.9472
6762,0.963
6763,0.979
6764,0.9633
6765,0.1823
6766,0.9992
6767,0.9919
6768,0.96
6769,0.9709
6770,0.765
6771,0.9792
6772,0.9929
6773,0.9525
6774,0.9781
6775,0.9932
6776,0.979
6777,0.9472
6778,0.9987
6779,0.986
6780,0.381
6781,0.8501
6782,0.629
6783,0.6631
6784,0.9583
6785,0.9475
6786,0.9929
6787,0.8966
6788,0.9633
6789,0.9867
6790,0.765
6791,0.9707
6792,0.9617
6793,0.972
6794,0.8966
6795,0.9338
6796,0.9783
6797,0.965
6798,0.8966
6799,0.8966
6800,0.997
6801,0.8243
6802,0.9569
6803,0.9783
6804,0.6729
6805,0.8253
6806,0.296
6807,0.9158
6808,0.9743
6809,0.9992
6810,0.8966
6811,0.381
6812,0.9919
6813,0.9166
6814,0.9001
6815,0.9899
6816,0.9992
6817,0.9141
6818,0.9899
6819,0.9982
6820,0.9679
6821,0.9724
6822,0.9992
6823,0.9724
6824,0.9586
6825,0.3612
6826,0.9967
6827,0.9844
6828,0.9924
6829,0.9926
6830,0.9297
6831,0.9992
6832,0.9982
6833,0.965
6834,0.4762
6835,0.9967
6836,0.9904
6837,0.9345
6838,-0.7352
6839,0.7964
6840,0.9141
6841,0.9967
6842,-0.7352
6843,0.4762
6844,0.4939
6845,0.9967
6846,0.9967
6847,0.994
6848,0.9472
6849,0.9724
6850,0.9844
6851,0.9904
6852,0.8957
6853,0.9929
6854,0.9926
6855,0.9885
6856,0.9926
6857,0.9001
6858,0.8243
6859,0.9967
6860,0.8984
6861,0.9906
6862,-0.4019
6863,0.9709
6864,0.9924
6865,0.9866
6866,0.8243
6867,0.9668
6868,0.9141
6869,0.9516
6870,0.8974
6871,0.9246
6872,0.9932
6873,0.9472
6874,0.9929
6875,-0.4109
6876,0.8834
6877,0.9937
6878,0.9347
6879,0.9371
6880,0.9926
6881,0.9569
6882,0.9821
6883,0.9341
6884,0.9285
6885,0.9804
6886,0.9993
6887,0.9967
6888,0.9638
6889,0.9141
6890,0.997
6891,0.9921
6892,-0.1973
6893,0.7722
6894,0.9984
6895,0.9924
6896,0.9439
6897,0.9731
6898,0.9472
6899,0.9904
6900,0.9967
6901,0.9298
6902,0.4762
6903,0.9967
6904,0.997
6905,0.7389
6906,0.9968
6907,0.9983
6908,0.9895
6909,0.9666
6910,0.9285
6911,-0.673
6912,0.9827
6913,0.9967
6914,0.7772
6915,0.9285
6916,-0.9373
6917,0.9246
6918,0.9904
6919,0.921
6920,0.9709
6921,0.9937
6922,0.9475
6923,0.9633
6924,0.6486
6925,-0.673
6926,0.9926
6927,0.9932
6928,0.9246
6929,0.9996
6930,0.988
6931,-0.673
6932,0.965
6933,0.9709
6934,0.9867
6935,0.9709
6936,0.9539
6937,0.9285
6938,0.9994
6939,0.9932
6940,0.9784
6941,0.979
6942,0.9439
6943,-0.0161
6944,0.9784
6945,0.9792
6946,0.9996
6947,0.965
6948,0.8984
6949,0.9967
6950,0.8834
6951,-0.9578
6952,0.9867
6953,0.9987
6954,0.9992
6955,0.9246
6956,0.9709
6957,0.9731
6958,0.9937
6959,0.8448
6960,0.9967
6961,0.9439
6962,0.9994
6963,0.9937
6964,0.9987
6965,0.9967
6966,0.9932
6967,0.9505
6968,0.765
6969,0.988
6970,0.8619
6971,0.9947
6972,0.4404
6973,0.9743
6974,0.9992
6975,0.9987
6976,0.9439
6977,0.9297
6978,0.9881
6979,0.9141
6980,0.9967
6981,0.9784
6982,0.9732
6983,0.6689
6984,0.8501
6985,0.765
6986,0.9967
6987,0.9932
6988,0.9781
6989,0.9967
6990,0.9062
6991,0.9947
6992,0.2644
6993,0.1823
6994,0.9967
6995,0.9937
1,0.899
2,0.9867
3,0.9583
4,0.9992
5,0.9785
